movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,label
8235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8236,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8238,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8253,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8254,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8266,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8270,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8293,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8302,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8341,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8360,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8361,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
8362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8366,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8368,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
8369,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
8370,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
8372,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8387,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8405,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8410,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
8427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
8447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8454,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8456,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8464,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8465,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
8481,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
8482,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
8484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8487,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8491,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8492,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8493,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8495,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
8501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8502,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
8507,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8521,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8526,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8529,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8531,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8534,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8535,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8542,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8574,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8575,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8578,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
8580,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8581,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
8587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8588,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
8591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8593,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
8601,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8604,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8607,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8620,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
8632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8636,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
8638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8640,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
8645,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
8667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8670,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
8677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8690,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8713,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
8714,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8730,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8738,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8743,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
8748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8765,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2
8771,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
8772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8773,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
8774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8778,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8782,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
8783,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8795,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8796,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8798,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
8804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8807,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8810,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
8813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
8827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
8831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8832,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
8838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8860,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8861,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
8864,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8870,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
8873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8874,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8879,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
8880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8894,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
8905,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
8907,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8912,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8917,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8919,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8928,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8934,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8937,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
8943,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8947,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
8948,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8949,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8957,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
8958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8961,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8965,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
8966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8967,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8968,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8972,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8974,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8978,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8984,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8985,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
8987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
8989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
9008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
9010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
25746,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
25750,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25757,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
25769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25773,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25788,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25825,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
25826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25834,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25850,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25855,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25865,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
25870,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25887,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25927,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
25937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
25940,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
25946,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25959,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
25962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
25963,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
25999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26002,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
26003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
26038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26052,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26084,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26085,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26095,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
26122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
26124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
26131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26133,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
